c_id,total_energy_generation (kWh),total_tripping_curtailment (kWh),count curtailment (days),total days (days),percentage_of_generation_lost,proportion of days with curtailment,proportion_of_sites
1228496975,4204.966245559383,0.5071807723044301,40,243,0.012061470715491,16.46090534979424,54.41767068273092
1237836810,5723.934559093552,0.6851650773785845,57,243,0.0119701766382019,23.456790123456788,54.61847389558233
1216561746,3627.293304383803,0.4333810171988457,45,243,0.0119477798135342,18.51851851851852,54.81927710843374
769724711,1549.9033791788931,0.1837415557020418,46,243,0.0118550329117537,18.93004115226337,55.020080321285135
568582224,5692.427543228094,0.6701626971494853,38,243,0.0117728805867144,15.637860082304528,55.22088353413655
494249660,5845.902851020742,0.6878422884552009,54,243,0.0117662285190917,22.22222222222222,55.42168674698795
94484719,6126.807523090231,0.7139244245991606,56,243,0.0116524702613649,23.045267489711936,55.62248995983936
1732469525,6960.679981475554,0.7926884205753996,40,243,0.0113880888459888,16.46090534979424,55.82329317269076
1537359689,4100.424611390973,0.4636456404602916,47,243,0.0113072592329166,19.34156378600823,56.024096385542165
411782086,5893.608972997989,0.6663823473369668,43,243,0.0113068639332885,17.695473251028808,56.22489959839358
1994239929,5359.42447985184,0.6037542109367439,58,243,0.0112652806883741,23.868312757201647,56.42570281124498
1477824069,6051.304368726213,0.6775975664423921,46,243,0.0111975456059405,18.93004115226337,56.62650602409639
181406501,5822.337744899205,0.6497196104353512,43,243,0.0111590848710992,17.695473251028808,56.827309236947784
1811443394,7276.871359574811,0.8064117393156401,69,243,0.0110818468469223,28.39506172839506,57.028112449799195
1990199606,3325.734227099621,0.3640783638495689,31,243,0.0109473078420665,12.757201646090536,57.22891566265061
1219654055,5389.442054977925,0.5848909772550533,53,243,0.0108525329948546,21.81069958847737,57.42971887550201
862156377,3139.021757351434,0.3398648069433292,49,243,0.0108270930632252,20.16460905349794,57.63052208835341
345636960,3424.688471825604,0.3637187103629535,52,243,0.010620490399498,21.39917695473251,57.831325301204814
1772238201,5280.757994683991,0.5584758116514913,71,243,0.0105756751628022,29.21810699588477,58.032128514056225
490255203,6136.427597182126,0.6409493343074686,48,243,0.0104449913920893,19.753086419753085,58.23293172690763
315545704,5929.657688406935,0.6185690047015437,46,243,0.0104317826965105,18.93004115226337,58.43373493975904
1173628499,4403.6587611714895,0.4505147830451945,51,243,0.0102304653352692,20.98765432098765,58.63453815261044
1446182021,3034.452677685784,0.307339680822778,50,243,0.0101283398842512,20.5761316872428,58.835341365461844
590576620,6975.483992309453,0.7027823407109506,46,243,0.0100750333809922,18.93004115226337,59.036144578313255
2039776147,3035.9809972858866,0.3041591688017186,46,243,0.0100184806516783,18.93004115226337,59.23694779116466
1425948483,3681.3687634884304,0.36849110974035,34,243,0.0100096223283855,13.991769547325102,59.43775100401606
912832673,1309.8221718980126,0.1294601486749639,50,243,0.0098837957894214,20.5761316872428,59.63855421686747
338417995,4050.727491490657,0.3985550042593453,48,243,0.0098390969300351,19.753086419753085,59.83935742971887
1992992723,7258.358519194455,0.7109432883404494,48,243,0.0097948218796355,19.753086419753085,60.040160642570285
619732320,1678.42543636116,0.1637042732607445,45,243,0.009753443299552,18.51851851851852,60.24096385542169
622759379,2171.555105047124,0.2095258036615673,43,243,0.0096486523954463,17.695473251028808,60.44176706827309
1406768264,5397.25078022718,0.5084140647281533,49,243,0.0094198710682617,20.16460905349794,60.6425702811245
926511220,5922.065494779011,0.5542835498027284,55,243,0.0093596322143244,22.63374485596708,60.8433734939759
671978489,4366.105429705359,0.4080327961695528,55,243,0.0093454636572321,22.63374485596708,61.044176706827315
986076374,2336.185525413932,0.2178296423561006,39,243,0.0093241585476181,16.049382716049383,61.24497991967871
1632538235,6185.890430562061,0.5765574767588899,48,243,0.0093205252053988,19.753086419753085,61.44578313253012
2085909376,5597.789434126355,0.520960073801987,55,243,0.009306532157605,22.63374485596708,61.64658634538153
1340845257,5745.559814158741,0.5303987214599278,51,243,0.009231454177065,20.98765432098765,61.84738955823293
1664278908,6062.665783760059,0.5574828130480537,45,243,0.0091953413388112,18.51851851851852,62.048192771084345
641682872,4198.410814245842,0.383871672945944,54,243,0.0091432613417298,22.22222222222222,62.24899598393574
1627208041,6644.076700939888,0.6058210321062933,47,243,0.0091182124977665,19.34156378600823,62.44979919678715
1009075968,5923.982900055276,0.5398987652657625,62,243,0.0091137799412068,25.514403292181072,62.65060240963856
1561543809,5529.256788815101,0.4992779962227625,41,243,0.0090297487581464,16.872427983539097,62.85140562248996
243473926,3797.805495696031,0.3398620805499253,44,243,0.0089489069657486,18.106995884773664,63.05220883534136
1460435438,5871.9936541299,0.5235961022713561,48,243,0.0089168369911827,19.753086419753085,63.25301204819277
684163813,7071.174361433537,0.6300086682592532,45,243,0.0089095337783684,18.51851851851852,63.45381526104418
936808978,6011.257575046251,0.5333566577151062,54,243,0.0088726302451114,22.22222222222222,63.65461847389559
1839454790,8690.538559099141,0.767442082529308,33,243,0.0088307770261922,13.580246913580249,63.85542168674698
285661416,7006.572664540311,0.6181873197378984,48,243,0.0088229630853112,19.753086419753085,64.05622489959839
358283166,7412.194637023082,0.6530804042458603,46,243,0.0088108911898211,18.93004115226337,64.2570281124498
1706723726,6969.503786604526,0.6105520901501704,59,243,0.0087603380218209,24.279835390946506,64.45783132530121
58399862,5546.145133337502,0.4811021575318331,47,243,0.0086745324178402,19.34156378600823,64.65863453815261
75601389,5770.578234532199,0.4934426324403625,53,243,0.0085510084498553,21.81069958847737,64.85943775100401
1508371494,6541.526795965439,0.5568325425542833,49,243,0.008512271827698,20.16460905349794,65.06024096385542
902784592,5810.677266321454,0.4937256736177446,48,243,0.0084968696588841,19.753086419753085,65.26104417670683
1026364810,7485.31542621191,0.6334458861758316,41,243,0.0084625142710438,16.872427983539097,65.46184738955823
256377219,4651.254946366574,0.3916001199119168,51,243,0.0084192357638409,20.98765432098765,65.66265060240963
1825743529,6087.447340701833,0.5101487456517247,62,243,0.0083803393622935,25.514403292181072,65.86345381526104
723647467,5459.677785737808,0.4548640458871825,43,243,0.0083313349933472,17.695473251028808,66.06425702811245
346565146,5704.114508653954,0.4743069352750352,52,243,0.0083151720491488,21.39917695473251,66.26506024096386
1649995147,6103.408350353721,0.5018726280074434,37,243,0.0082228256606549,15.22633744855967,66.46586345381526
726512226,5894.557529937159,0.4834470451495783,48,243,0.0082015832858404,19.753086419753085,66.66666666666666
1601564429,4620.938026135334,0.3751241613892582,34,243,0.0081179223626807,13.991769547325102,66.86746987951807
1629486827,2234.809082045614,0.1808149033895766,49,243,0.0080908434121839,20.16460905349794,67.06827309236948
1357142821,6192.496257444113,0.4988572154506515,45,243,0.008055833943395,18.51851851851852,67.26907630522089
970222051,6911.95306058388,0.5564975183982684,35,243,0.0080512340509334,14.40329218106996,67.46987951807229
587988963,4105.234394876617,0.330161628268989,44,243,0.0080424549857867,18.106995884773664,67.67068273092369
1227622020,6744.877880292829,0.5424342150533435,42,243,0.0080421651018801,17.28395061728395,67.8714859437751
1746843944,4910.986683381911,0.3899418880526137,46,243,0.0079401943681118,18.93004115226337,68.07228915662651
1460062907,5279.760942950286,0.4191932291833052,62,243,0.0079396251783525,25.514403292181072,68.27309236947792
1779765110,4854.791899418064,0.3815897109001453,55,243,0.0078600631871756,22.63374485596708,68.47389558232932
702120477,4816.395705922601,0.3780597944734216,36,243,0.0078494338413376,14.814814814814811,68.67469879518072
948674318,5448.827752960788,0.4262518376352419,38,243,0.0078228172546585,15.637860082304528,68.87550200803213
1470160872,6107.605932093339,0.4774545097764281,45,243,0.0078173758275328,18.51851851851852,69.07630522088354
1648066113,5004.230823660413,0.3866472260334668,48,243,0.0077264067078074,19.753086419753085,69.27710843373494
1868533072,7463.496302721134,0.5755325494281045,35,243,0.0077112994511469,14.40329218106996,69.47791164658635
440658205,3298.8628474810275,0.2542513825969781,49,243,0.0077072432032487,20.16460905349794,69.67871485943775
280027210,2269.699160907449,0.1735021565105622,35,243,0.0076442798895512,14.40329218106996,69.87951807228916
1497431758,3375.3226089039044,0.2574632029220779,36,243,0.0076278102200632,14.814814814814811,70.08032128514057
667023774,5351.736334689005,0.4060480557034306,48,243,0.0075872208627226,19.753086419753085,70.28112449799197
501296684,7059.655082443212,0.5353077705264104,43,243,0.0075826334895266,17.695473251028808,70.48192771084338
2131332818,9179.551101624747,0.695813938721502,52,243,0.0075800431962119,21.39917695473251,70.68273092369478
350830795,6555.456248742231,0.4918208871870603,49,243,0.0075024661674986,20.16460905349794,70.88353413654619
1398093534,7100.302410041384,0.5315682607730837,34,243,0.0074865580376031,13.991769547325102,71.08433734939759
230492593,4954.548393145947,0.3688075272431552,43,243,0.0074438172357617,17.695473251028808,71.285140562249
1363569671,4992.446319856089,0.368871829789272,53,243,0.0073885988182223,21.81069958847737,71.4859437751004
1687559437,5570.478811577452,0.4108505620819417,52,243,0.0073754981569635,21.39917695473251,71.6867469879518
594232181,6142.139652174222,0.4514476365353371,58,243,0.0073500060581581,23.868312757201647,71.8875502008032
891630340,5616.922684787589,0.4115981427684747,54,243,0.0073278228287388,22.22222222222222,72.08835341365462
748385210,5102.165068002915,0.3729211131784034,37,243,0.0073090758179717,15.22633744855967,72.28915662650603
500610996,6183.933863843854,0.4474794080714371,44,243,0.007236160960384,18.106995884773664,72.48995983935743
788892375,5754.381329303104,0.4161139158120921,47,243,0.0072312537525643,19.34156378600823,72.69076305220884
108093008,5622.417334163421,0.4034881622659747,26,243,0.0071764178694858,10.699588477366255,72.89156626506023
72386722,4910.031195062435,0.3516161164260848,45,243,0.007161178869488,18.51851851851852,73.09236947791165
1659703205,5817.048906259302,0.4155689729551001,48,243,0.0071439827935422,19.753086419753085,73.29317269076306
1637595819,5952.938124879253,0.4246309834097565,34,243,0.0071331328245305,13.991769547325102,73.49397590361446
466930914,6314.898213585332,0.4493924976664946,28,243,0.0071163854501994,11.522633744855968,73.69477911646585
1833008953,5075.139568887495,0.3590877467273522,49,243,0.007075426042048,20.16460905349794,73.89558232931726
322070005,4212.922492559552,0.297566524942827,31,243,0.0070631853652271,12.757201646090536,74.09638554216868
635240510,2264.982799327397,0.1584347621658507,35,243,0.0069949653574808,14.40329218106996,74.29718875502009
39417171,4399.387982627902,0.3068587487269675,58,243,0.0069750326622402,23.868312757201647,74.49799196787149
869224242,5728.596713213124,0.397964651183693,53,243,0.0069469831986213,21.81069958847737,74.69879518072288
1356527992,6111.283287550115,0.4206166172839507,37,243,0.0068826234604576,15.22633744855967,74.8995983935743
883238613,6977.692588937039,0.4799676640078831,53,243,0.0068786014558574,21.81069958847737,75.1004016064257
700082593,6178.150098850879,0.4148382011306733,46,243,0.0067146021785361,18.93004115226337,75.30120481927712
677022387,7542.9532424214685,0.5049051570769455,39,243,0.0066937330890156,16.049382716049383,75.50200803212851
502299900,3461.267282219399,0.2311134173438087,53,243,0.0066771329255918,21.81069958847737,75.70281124497991
954516763,5734.0080454230965,0.3820347577057151,41,243,0.0066626128648468,16.872427983539097,75.90361445783132
1511222604,9190.01031638875,0.6100821848365794,39,243,0.0066385364524412,16.049382716049383,76.10441767068274
2130597181,5544.181007143139,0.3659430039690519,47,243,0.0066004880341671,19.34156378600823,76.30522088353415
1475845036,6532.72806420111,0.4309449966301746,48,243,0.0065967080275654,19.753086419753085,76.50602409638554
960184009,4799.063304557927,0.3147798844797177,46,243,0.0065591942531942,18.93004115226337,76.70682730923694
179084449,6749.618660283724,0.4420500611742426,38,243,0.0065492597941179,15.637860082304528,76.90763052208835
1139751829,4531.865616939214,0.2944562290564374,38,243,0.0064974616183634,15.637860082304528,77.10843373493977
6465663,4110.916161805722,0.2636745465497636,65,243,0.0064140093393182,26.74897119341564,77.30923694779116
659251981,3970.6875327949383,0.2542246379675569,39,243,0.0064025344696063,16.049382716049383,77.51004016064257
810477632,6053.459406310098,0.3864834967895262,38,243,0.006384506293817,15.637860082304528,77.71084337349397
1115705200,5527.674208816236,0.3523354822809868,41,243,0.0063740276465468,16.872427983539097,77.91164658634538
339139928,7806.853397206899,0.493613560274603,36,243,0.0063228234880291,14.814814814814811,78.1124497991968
337155131,5826.447911759864,0.3675217876795244,33,243,0.0063078189875813,13.580246913580249,78.3132530120482
1165442853,7362.0798384654045,0.4635578017468746,29,243,0.0062965603731282,11.934156378600823,78.5140562248996
1018350709,7346.0074559263585,0.4596743457008841,50,243,0.0062574718098066,20.5761316872428,78.714859437751
1557532993,3888.335466791273,0.2421204910888332,44,243,0.006226841617877,18.106995884773664,78.91566265060241
1888257763,6271.185852965828,0.3890050534551868,24,243,0.0062030541364232,9.876543209876544,79.11646586345381
405987583,2081.539186107604,0.1274806724109677,45,243,0.0061243465057869,18.51851851851852,79.31726907630522
1736445593,4785.887514802428,0.2912394957361311,34,243,0.0060853811301529,13.991769547325102,79.51807228915662
307069902,6356.195477437479,0.3863560522278647,49,243,0.006078416776188,20.16460905349794,79.71887550200803
1313790654,3540.51698149338,0.2115079156924979,45,243,0.0059739274461348,18.51851851851852,79.91967871485943
2015386434,5484.648090189838,0.3245190232404442,40,243,0.0059168613538013,16.46090534979424,80.12048192771084
1456027453,5448.402065524214,0.3207870199765425,39,243,0.0058877266420256,16.049382716049383,80.32128514056225
1456027453,5448.402065524214,0.3207870199765425,39,243,0.0058877266420256,16.049382716049383,80.52208835341365
582166813,6558.573981037732,0.3828807587016375,47,243,0.0058378659722163,19.34156378600823,80.72289156626506
1326376829,5058.196887725497,0.2920769357738755,41,243,0.0057743291187942,16.872427983539097,80.92369477911646
1109689296,4777.620356506299,0.2742868194743318,39,243,0.0057410760798689,16.049382716049383,81.12449799196787
1106575099,6033.947516803865,0.3459779916935444,36,243,0.0057338581538873,14.814814814814811,81.32530120481928
1424993957,4433.052435804276,0.2532802630101379,43,243,0.0057134506455298,17.695473251028808,81.52610441767068
208735378,3095.862038411597,0.1761087775043075,44,243,0.0056885214947971,18.106995884773664,81.72690763052208
538085926,2256.374803549026,0.1268239495948216,37,243,0.0056206951697626,15.22633744855967,81.92771084337349
636891105,5953.917764658877,0.3325111755864097,34,243,0.0055847458552437,13.991769547325102,82.1285140562249
1515029411,4587.6993987644055,0.254629296738277,44,243,0.0055502611353929,18.106995884773664,82.32931726907631
1963671355,5649.811516282833,0.3090656800499136,47,243,0.0054703715187521,19.34156378600823,82.53012048192771
401305664,6008.155523532515,0.3200716593920982,43,243,0.0053272865214366,17.695473251028808,82.73092369477911
960498683,6291.247915339803,0.3322525471133134,43,243,0.0052811866832205,17.695473251028808,82.93172690763052
508137767,5059.580022040252,0.2639551390191346,36,243,0.0052169377274261,14.814814814814811,83.13253012048193
1248803494,7260.717459268312,0.3747657206640797,39,243,0.0051615521849798,16.049382716049383,83.33333333333334
197148631,2199.050759077621,0.1128914777537277,12,243,0.0051336458373102,4.938271604938271,83.53413654618474
1274799482,2625.6018617540244,0.1340452702020202,34,243,0.0051053159336378,13.991769547325102,83.73493975903614
2995222,11414.404621494845,0.5804565023246744,33,243,0.0050852981085986,13.580246913580249,83.93574297188755
2122979895,5715.345077991053,0.2901370658634447,42,243,0.005076457535009,17.28395061728395,84.13654618473896
1997816243,4897.276916500391,0.248510487840376,31,243,0.005074462646845,12.757201646090536,84.33734939759037
67797136,2609.362707662794,0.131858091171637,35,243,0.0050532680176816,14.40329218106996,84.53815261044177
1112354210,5345.632376964395,0.269108915020165,35,243,0.0050341829748678,14.40329218106996,84.73895582329317
215392933,6519.927449213663,0.3213795732600732,36,243,0.0049291894083703,14.814814814814811,84.93975903614458
1076494630,4838.649562562808,0.2384938036809994,35,243,0.0049289331785102,14.40329218106996,85.14056224899599
941326991,6025.282314674904,0.2956772218906801,45,243,0.0049072758162807,18.51851851851852,85.34136546184739
676054389,3751.019267928042,0.1837469801369106,38,243,0.004898588010677,15.637860082304528,85.54216867469879
1264543056,4214.899638069004,0.2063570379225631,42,243,0.0048958944611336,17.28395061728395,85.7429718875502
65919370,5900.595567443991,0.288847979848084,39,243,0.0048952343292561,16.049382716049383,85.94377510040161
495057057,5557.928366982954,0.2702883460510971,35,243,0.0048631131638319,14.40329218106996,86.14457831325302
362267093,5185.555407973541,0.2488241616433542,35,243,0.0047984090819037,14.40329218106996,86.34538152610442
321888603,5534.732356441906,0.2633358208574246,39,243,0.0047578781393273,16.049382716049383,86.54618473895582
1464371916,6748.911470688361,0.3190506036851822,24,243,0.0047274379738254,9.876543209876544,86.74698795180723
849091584,3009.694586822795,0.1416013006898217,39,243,0.0047048395312198,16.049382716049383,86.94779116465864
1390125475,2732.7455272193515,0.1285314834482038,37,243,0.0047033828129247,15.22633744855967,87.14859437751004
2098212820,4446.869020075274,0.2089137026760277,40,243,0.0046979954150412,16.46090534979424,87.34939759036145
1962594633,4782.315719249368,0.2224972042730665,38,243,0.0046524992772327,15.637860082304528,87.55020080321285
164625127,7372.440326770866,0.3396175510762386,37,243,0.004606582569994,15.22633744855967,87.75100401606426
1981491157,3888.7527953315207,0.1783258341760895,40,243,0.0045856819284108,16.46090534979424,87.95180722891565
498672601,6929.355710745707,0.3132573850313703,34,243,0.0045207288831425,13.991769547325102,88.15261044176707
577971316,7558.92920830783,0.3391370370262453,37,243,0.0044865751177231,15.22633744855967,88.35341365461848
1007132094,6377.338016408277,0.285993286502849,38,243,0.0044845245111207,15.637860082304528,88.55421686746988
495939403,4463.887543306854,0.1993908870028382,39,243,0.0044667542600127,16.049382716049383,88.75502008032129
1865614692,5099.99976562902,0.2277805658615024,30,243,0.004466285810376,12.34567901234568,88.95582329317268
1542012877,3423.011543707257,0.1474964804885466,37,243,0.0043089682463881,15.22633744855967,89.1566265060241
1828269005,3381.7351285375125,0.1452698756511217,35,243,0.0042957201001707,14.40329218106996,89.35742971887551
1966494071,6186.1702027999045,0.2627806182465365,34,243,0.004247872425618,13.991769547325102,89.5582329317269
1254964763,3691.735453212193,0.1564221215126592,34,243,0.0042370891277313,13.991769547325102,89.7590361445783
1532680669,5585.093939793843,0.2295743579337329,31,243,0.0041104833760809,12.757201646090536,89.95983935742971
1391211810,3736.033161770358,0.1533666376575971,33,243,0.0041050662833228,13.580246913580249,90.16064257028113
460511237,6876.305808770897,0.2820937686838624,22,243,0.0041024028966839,9.053497942386832,90.36144578313254
1765463917,6373.599735493091,0.2596648203111095,43,243,0.0040740685183774,17.695473251028808,90.56224899598394
262502725,3001.2807623697545,0.1222657470538721,41,243,0.004073785717979,16.872427983539097,90.76305220883533
1547735523,6072.699406178689,0.2473532220260901,30,243,0.004073200490945,12.34567901234568,90.96385542168674
375408977,8040.561854288156,0.3257886312165736,40,243,0.0040518142527916,16.46090534979424,91.16465863453816
548306365,3477.638414030877,0.1408037151912139,31,243,0.0040488313742776,12.757201646090536,91.36546184738957
601463219,3305.398526540942,0.1334073605432527,31,243,0.0040360446545869,12.757201646090536,91.56626506024097
1495263621,3683.726940363944,0.1485903280088006,33,243,0.0040336955049692,13.580246913580249,91.76706827309236
1025629477,5138.949677756296,0.205414529030543,30,243,0.0039972084163359,12.34567901234568,91.96787148594377
379904777,5148.500278207614,0.2052744978444507,40,243,0.0039870736477053,16.46090534979424,92.16867469879519
1134323123,3352.648105031056,0.132613731000481,28,243,0.003955492101944,11.522633744855968,92.3694779116466
418705795,5785.505538290478,0.2273010081347331,24,243,0.0039288011502257,9.876543209876544,92.570281124498
427932258,2157.2779017646367,0.0841036006147848,35,243,0.0038985983468327,14.40329218106996,92.7710843373494
1962277695,6873.025430614351,0.2629782620946305,34,243,0.0038262372917063,13.991769547325102,92.9718875502008
3972987,2215.865227410091,0.0847579877908023,33,243,0.0038250515754456,13.580246913580249,93.17269076305222
432573265,6125.943085018269,0.2332080973857977,31,243,0.003806892982015,12.757201646090536,93.37349397590361
2142161536,7112.204540260614,0.2662277621684075,29,243,0.0037432523300103,11.934156378600823,93.57429718875501
59669332,6553.783925830123,0.2411110207726381,38,243,0.003678958957166,15.637860082304528,93.77510040160642
1122684706,3165.0423055582164,0.1157240717338217,42,243,0.0036563199022836,17.28395061728395,93.97590361445783
1900529386,6849.474038871644,0.2472994626959418,34,243,0.0036104883570984,13.991769547325102,94.17670682730925
1273802469,2576.8116515848938,0.0910390109603651,26,243,0.0035330099079756,10.699588477366255,94.37751004016064
814682996,2417.4859800578515,0.0842841775971269,32,243,0.0034864391476268,13.168724279835391,94.57831325301204
166768109,3297.724680451788,0.1146282578000702,38,243,0.0034759802259892,15.637860082304528,94.77911646586345
1803391106,4333.391650841338,0.1484999915937013,29,243,0.0034268767644131,11.934156378600823,94.97991967871486
1835831701,6687.224799887796,0.21628503505291,38,243,0.0032343018445639,15.637860082304528,95.18072289156626
1758802400,6783.256543747045,0.2174454583333333,33,243,0.0032056204410222,13.580246913580249,95.38152610441767
1992039410,4622.970600926856,0.1474303895906653,33,243,0.0031890834339527,13.580246913580249,95.58232931726907
466647987,3399.01506323749,0.1074263412631114,34,243,0.0031605138331099,13.991769547325102,95.78313253012048
492423664,1995.295729532291,0.0627898187530062,33,243,0.0031468928552122,13.580246913580249,95.98393574297188
1593107282,2267.753108044284,0.0677979603174603,31,243,0.0029896535066786,12.757201646090536,96.18473895582329
1054247621,2272.765400377683,0.0679166096981721,33,243,0.002988280694826,13.580246913580249,96.3855421686747
302951762,5907.37575579431,0.1757051751775272,34,243,0.0029743355161585,13.991769547325102,96.5863453815261
447392482,5849.869086256246,0.1711346703894708,39,243,0.0029254444478345,16.049382716049383,96.78714859437751
1077053141,2444.4051788695533,0.0709468405993901,34,243,0.0029024173738741,13.991769547325102,96.98795180722891
724626748,5346.912853455146,0.1543286103479853,36,243,0.0028863124307002,14.814814814814811,97.18875502008032
1507813811,2461.5024507254,0.0700046359994172,32,243,0.002843979943176,13.168724279835391,97.38955823293173
284718553,3759.039701269337,0.1059891502761518,26,243,0.0028195804965923,10.699588477366255,97.59036144578313
1146549788,4470.952087824093,0.1256710813971438,29,243,0.0028108348944151,11.934156378600823,97.79116465863453
576609445,3224.828892335925,0.0906309058160001,31,243,0.0028104097563561,12.757201646090536,97.99196787148594
655226065,6642.93097314002,0.1863547627526794,32,243,0.002805309335686,13.168724279835391,98.19277108433735
1924036325,7630.612727486487,0.2108710817696141,25,243,0.0027634881928947,10.2880658436214,98.39357429718876
32123285,6499.938642442374,0.1641428902387041,33,243,0.0025252990723159,13.580246913580249,98.59437751004016
1953610616,5432.63082574104,0.1324542306663353,32,243,0.0024381231656444,13.168724279835391,98.79518072289156
925171968,5849.876504376649,0.1371008510477434,28,243,0.0023436537667961,11.522633744855968,98.99598393574297
268944085,6985.570094872471,0.1529039505584767,49,243,0.0021888542879372,20.16460905349794,99.19678714859438
186187676,3354.2018690522327,0.0711975757184492,30,243,0.0021226383651907,12.34567901234568,99.3975903614458
1170672036,3905.268353904617,0.0811067846040125,29,243,0.0020768556025841,11.934156378600823,99.59839357429718
1723756348,4957.889285955495,0.0981127609345945,27,243,0.0019789219822339,11.11111111111111,99.79919678714859
1836936064,6430.055061768964,0.1129223202404893,22,243,0.0017561641254347,9.053497942386832,100.0
